"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_08\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_08\Disco físico(_Total)\Longitud promedio de cola de lectura de disco"	"\\GI-AN-B3_08\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_08\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_08\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_08\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_08\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_08\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_08\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_08\Memoria\Bytes disponibles"	"\\GI-AN-B3_08\Memoria\Bytes de caché"	"\\GI-AN-B3_08\Memoria\Páginas/s"	"\\GI-AN-B3_08\Memoria\Errores de página/s"	"\\GI-AN-B3_08\Procesador(_Total)\% de tiempo de procesador"
"10/17/2022 09:18:26.008"	"95.842450853184374"	"0.023943154163385289"	"144.66451138181796"	"0.00073379448046477318"	"48417.544827586207"	"1000000000"	"100000"	"18090.047726724988"	"0"	"15063117824"	"52989952"	"952.79040254921483"	"2717.6974414073939"	"9.1999574609960995"
"10/17/2022 09:18:27.016"	"96.357862258992526"	"0.017655771766020553"	"125.97600525946996"	"0.00071653607972760227"	"55005.732283464567"	"1000000000"	"100000"	"10804.178340835801"	"0"	"15065092096"	"50524160"	"995.90479748431369"	"2240.7857943397057"	"7.0096290413243274"
"10/17/2022 09:18:28.001"	"94.777200680676771"	"0.029565487911322231"	"119.8843460700583"	"0.0010033882384587705"	"66802.983050847455"	"1000000000"	"100000"	"9454.607834982733"	"0"	"15065636864"	"50032640"	"1394.9254843575427"	"2251.3873804343152"	"7.5284704980626449"
"10/17/2022 09:18:29.001"	"94.159341718336506"	"0.042386199053588154"	"169.92406472567455"	"0.00091941203040572371"	"65258.917647058821"	"1000000000"	"100000"	"21648.325846050939"	"0"	"15059828736"	"56020992"	"1735.2245668457119"	"3531.4218863282836"	"10.966489311080307"
"10/17/2022 09:18:30.001"	"95.610247754729016"	"0.022997654239267595"	"147.00405569539359"	"0.00072108733548032606"	"49388.843537414963"	"1000000000"	"100000"	"15704.433269662999"	"0"	"15064465408"	"51277824"	"1018.0280863803448"	"2771.0764512376572"	"8.993662646410062"
"10/17/2022 09:18:31.009"	"96.320599720617182"	"0.023612610324465044"	"110.12793153627079"	"0.00083693868950048889"	"74373.765765765769"	"1000000000"	"100000"	"9042.3961083024496"	"0"	"15067025408"	"48820224"	"1437.6159711356429"	"1758.0783304709173"	"7.3756865515270835"
"10/17/2022 09:18:32.009"	"98.579373143575125"	"0.0023997413078870097"	"35.995438768351981"	"0.0010111066769095298"	"25827.555555555555"	"1000000000"	"100000"	"3081.6095078905778"	"0"	"15066103808"	"48820224"	"26.996579076263984"	"600.92385277165386"	"1.5731104186968659"
"10/17/2022 09:18:33.009"	"96.244557465514987"	"0.01249864389713716"	"113.98657985065842"	"0.00076842297069203624"	"40169.543859649122"	"1000000000"	"100000"	"12326.548740341375"	"0"	"15062798336"	"52731904"	"491.94208146073629"	"2337.7247692178889"	"8.2130888798565334"
"10/17/2022 09:18:34.009"	"95.989719501041435"	"0.014498447216303135"	"93.991798440779917"	"0.00095106297795457065"	"59283.063829787236"	"1000000000"	"100000"	"9245.1932806750119"	"0"	"15066058752"	"49844224"	"865.92444095441931"	"1640.8568217161685"	"4.6977068755936209"
"10/17/2022 09:18:35.010"	"97.56007814005315"	"0.020297935699939318"	"63.992506934133189"	"0.00092031181027491481"	"73888"	"1000000000"	"100000"	"6163.2783240937024"	"0"	"15067045888"	"48840704"	"863.89884361079805"	"1064.8753107008101"	"4.6971922955435392"
"10/17/2022 09:18:36.010"	"98.963757717123329"	"0.012698557443874376"	"28.996697715730257"	"0.00092414311697064865"	"82414.344827586203"	"1000000000"	"100000"	"3081.6490468924362"	"0"	"15066157056"	"49688576"	"455.94807442665507"	"556.9365733676467"	"1.1830956003398008"
"10/17/2022 09:18:37.010"	"96.534593570813058"	"0.023897423857708138"	"100.99070175793133"	"0.00080395931356984102"	"74888.871287128713"	"1000000000"	"100000"	"9245.1487965726046"	"0"	"15064842240"	"51326976"	"1340.8765451226329"	"1640.8489265818348"	"6.2601051606636755"
